Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,Omicron (BA.1),Omicron (BA.2),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BA.2.86),Omicron (BA.4),Omicron (BA.5),Omicron (BQ.1),Omicron (CH.1.1),Omicron (EG.5.1),Omicron (HK.3),Omicron (XBB),Omicron (XBB.1.16),Omicron (XBB.1.5),Omicron (XBB.1.5.70),Omicron (XBB.1.9),Omicron (XBB.2.3),Recombinant,S:677H.Robin1,S:677P.Pelican,non_who,others,Alpha_percentage,B.1.1.277_percentage,B.1.1.302_percentage,B.1.1.519_percentage,B.1.160_percentage,B.1.177_percentage,B.1.221_percentage,B.1.258_percentage,B.1.367_percentage,B.1.620_percentage,Beta_percentage,Delta_percentage,Epsilon_percentage,Eta_percentage,Gamma_percentage,Iota_percentage,Kappa_percentage,Lambda_percentage,Mu_percentage,Omicron_percentage,Omicron (BA.1)_percentage,Omicron (BA.2)_percentage,Omicron (BA.2.12.1)_percentage,Omicron (BA.2.75)_percentage,Omicron (BA.2.86)_percentage,Omicron (BA.4)_percentage,Omicron (BA.5)_percentage,Omicron (BQ.1)_percentage,Omicron (CH.1.1)_percentage,Omicron (EG.5.1)_percentage,Omicron (HK.3)_percentage,Omicron (XBB)_percentage,Omicron (XBB.1.16)_percentage,Omicron (XBB.1.5)_percentage,Omicron (XBB.1.5.70)_percentage,Omicron (XBB.1.9)_percentage,Omicron (XBB.2.3)_percentage,Recombinant_percentage,S:677H.Robin1_percentage,S:677P.Pelican_percentage,non_who_percentage,others_percentage
China,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,0.0,0.0,0.0,45.0,0.0,0.0,1077.0,12.0,7.0,0.0,0.0,1.0,61.0,181.0,0.0,115.0,12.0,8.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48,0.0,0.0,0.0,2.96,0.0,0.0,70.9,0.79,0.46,0.0,0.0,0.07,4.02,11.92,0.0,7.57,0.79,0.53,0.0,0.0,3.94,-0.01
China,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,0.0,1.0,0.0,74.0,0.0,0.0,857.0,10.0,8.0,10.0,0.0,9.0,253.0,413.0,0.0,389.0,43.0,20.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.04,0.0,0.05,0.0,3.55,0.0,0.0,41.06,0.48,0.38,0.48,0.0,0.43,12.12,19.79,0.0,18.64,2.06,0.96,0.0,0.0,4.89,0.0
China,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,3.0,0.0,225.0,0.0,0.0,333.0,2.0,6.0,84.0,0.0,17.0,776.0,1131.0,0.0,1541.0,79.0,29.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.07,0.0,5.32,0.0,0.0,7.88,0.05,0.14,1.99,0.0,0.4,18.36,26.76,0.0,36.46,1.87,0.69,0.0,0.0,6.16,0.01
China,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,0.0,0.0,216.0,0.0,0.0,83.0,4.0,4.0,236.0,0.0,35.0,1184.0,1305.0,1.0,1753.0,115.0,35.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.29,0.0,0.0,0.0,4.35,0.0,0.0,1.67,0.08,0.08,4.75,0.0,0.7,23.82,26.25,0.02,35.26,2.31,0.7,0.0,0.0,5.14,0.01
China,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4363.0,0.0,4.0,0.0,168.0,0.0,0.0,11.0,0.0,3.0,405.0,0.0,23.0,1090.0,1059.0,1.0,1498.0,101.0,17.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63,0.0,0.09,0.0,3.84,0.0,0.0,0.25,0.0,0.07,9.25,0.0,0.53,24.89,24.18,0.02,34.2,2.31,0.39,0.0,0.0,4.28,-0.02
China,1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181.0,0.0,0.0,0.0,129.0,0.0,0.0,7.0,2.0,0.0,599.0,1.0,21.0,830.0,759.0,0.0,765.0,68.0,9.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71,0.0,0.0,0.0,4.04,0.0,0.0,0.22,0.06,0.0,18.78,0.03,0.66,26.02,23.79,0.0,23.98,2.13,0.28,0.0,0.0,4.33,0.01
China,1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,0.0,0.0,0.0,81.0,0.0,0.0,2.0,1.0,4.0,665.0,11.0,28.0,544.0,543.0,0.0,495.0,50.0,10.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0,0.0,0.0,3.33,0.0,0.0,0.08,0.04,0.16,27.32,0.45,1.15,22.35,22.31,0.0,20.34,2.05,0.41,0.0,0.0,3.91,0.01
China,1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,3.0,690.0,16.0,9.0,336.0,405.0,1.0,253.0,32.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.0,0.0,0.0,2.29,0.0,0.0,0.22,0.0,0.17,38.5,0.89,0.5,18.75,22.6,0.06,14.12,1.79,0.11,0.0,0.0,2.57,0.0
China,1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,0.0,2.0,0.0,20.0,0.0,0.0,3.0,0.0,2.0,857.0,71.0,12.0,221.0,319.0,1.0,162.0,26.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.12,0.0,1.18,0.0,0.0,0.18,0.0,0.12,50.47,4.18,0.71,13.02,18.79,0.06,9.54,1.53,0.12,0.0,0.0,1.4,-0.02
China,1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,2.0,2.0,1006.0,210.0,6.0,126.0,291.0,2.0,136.0,22.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72,0.0,0.11,0.0,0.44,0.0,0.0,0.16,0.11,0.11,55.24,11.53,0.33,6.92,15.98,0.11,7.47,1.21,0.27,0.0,0.0,0.83,0.01
China,1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1008.0,465.0,8.0,89.0,223.0,1.0,94.0,31.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.05,52.23,24.09,0.41,4.61,11.55,0.05,4.87,1.61,0.31,0.0,0.0,0.58,0.01
China,1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,871.0,805.0,7.0,62.0,119.0,4.0,79.0,10.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.43,0.0,0.0,0.0,0.15,0.05,0.0,0.05,0.0,0.05,44.12,40.78,0.35,3.14,6.03,0.2,4.0,0.51,0.56,0.0,0.0,0.77,0.01
China,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,603.0,1069.0,3.0,46.0,59.0,3.0,56.0,9.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21,0.0,0.0,0.0,0.11,0.05,0.0,0.11,0.0,0.11,32.25,57.17,0.16,2.46,3.16,0.16,2.99,0.48,0.8,0.0,0.0,1.01,-0.01
China,1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,288.0,853.0,0.0,28.0,21.0,1.0,22.0,14.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.24,23.32,69.07,0.0,2.27,1.7,0.08,1.78,1.13,0.24,0.0,0.0,0.49,0.01
China,1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,264.0,1090.0,0.0,35.0,26.0,0.0,17.0,10.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52,0.0,0.0,0.0,0.07,0.27,0.0,0.07,0.0,0.07,18.13,74.86,0.0,2.4,1.79,0.0,1.17,0.69,0.48,0.0,0.0,0.62,0.0
China,1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,120.0,719.0,0.0,9.0,4.0,1.0,11.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.11,0.0,13.71,82.17,0.0,1.03,0.46,0.11,1.26,0.0,0.69,0.0,0.0,0.69,0.0
China,1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,10.0,4.0,0.0,9.0,0.0,0.0,84.0,543.0,0.0,21.0,13.0,0.0,40.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.18,0.0,0.0,0.0,1.37,0.55,0.0,1.23,0.0,0.0,11.51,74.38,0.0,2.88,1.78,0.0,5.48,0.0,0.82,0.0,0.0,2.19,0.0
China,1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,52.0,326.0,0.0,7.0,3.0,0.0,8.0,8.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.87,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0,0.0,11.71,73.42,0.0,1.58,0.68,0.0,1.8,1.8,1.13,0.0,0.0,1.13,0.0
China,1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,22.0,284.0,0.0,1.0,5.0,0.0,4.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.57,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,5.26,67.94,0.0,0.24,1.2,0.0,0.96,0.72,1.44,0.0,0.0,1.43,-0.01
China,1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,17.0,226.0,0.0,2.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.71,0.0,0.0,0.0,0.0,33.84,0.0,0.0,0.0,0.0,4.33,57.51,0.0,0.51,0.76,0.0,0.76,0.0,2.29,0.0,0.0,2.29,0.0
China,1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,151.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.52,0.0,0.0,0.0,0.0,24.52,0.0,0.0,0.0,0.0,1.92,72.6,0.0,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.0,0.48,0.0
