location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Finland,2021-11-05,70,79,94.89,92.73,2.08
Finland,2021-11-05,80,,90.59,88.03,9.0
Finland,2021-11-12,10,14,46.73,36.42,0.01
Finland,2021-11-12,15,17,82.89,71.44,0.07
Finland,2021-11-12,18,24,80.79,71.03,0.39
Finland,2021-11-12,25,49,82.57,76.12,1.88
Finland,2021-11-12,50,59,92.24,88.31,2.96
Finland,2021-11-12,60,69,93.58,90.69,3.38
Finland,2021-11-12,70,79,94.95,92.88,3.02
Finland,2021-11-12,80,,90.65,88.38,14.96
Finland,2021-11-19,10,14,47.31,38.02,0.02
Finland,2021-11-19,15,17,83.42,73.12,0.08
Finland,2021-11-19,18,24,81.35,72.0,0.43
Finland,2021-11-19,25,49,82.94,76.72,2.01
Finland,2021-11-19,50,59,92.4,88.57,3.35
Finland,2021-11-19,60,69,93.68,90.89,4.85
Finland,2021-11-19,70,79,95.02,93.02,4.68
Finland,2021-11-19,80,,90.72,88.76,24.42
Finland,2021-11-26,10,14,47.96,39.18,0.02
Finland,2021-11-26,15,17,84.03,74.44,0.09
Finland,2021-11-26,18,24,81.91,72.97,0.48
Finland,2021-11-26,25,49,83.34,77.34,2.19
Finland,2021-11-26,50,59,92.57,88.86,4.05
Finland,2021-11-26,60,69,93.82,91.14,7.02
Finland,2021-11-26,70,79,95.1,93.18,7.51
Finland,2021-11-26,80,,90.82,89.25,35.94
Finland,2021-12-03,10,14,48.63,40.02,0.02
Finland,2021-12-03,15,17,84.74,75.58,0.1
Finland,2021-12-03,18,24,82.58,74.07,0.61
Finland,2021-12-03,25,49,83.83,78.03,2.62
Finland,2021-12-03,50,59,92.78,89.17,5.33
Finland,2021-12-03,60,69,93.96,91.38,10.09
Finland,2021-12-03,70,79,95.19,93.39,13.49
Finland,2021-12-03,80,,90.9,89.66,47.59
Finland,2021-12-10,10,14,49.18,40.74,0.03
Finland,2021-12-10,15,17,85.46,76.59,0.12
Finland,2021-12-10,18,24,83.22,75.04,0.82
Finland,2021-12-10,25,49,84.25,78.64,3.32
Finland,2021-12-10,50,59,92.95,89.45,7.34
Finland,2021-12-10,60,69,94.08,91.6,14.62
Finland,2021-12-10,70,79,95.25,93.64,24.51
Finland,2021-12-10,80,,90.96,89.99,56.89
Finland,2021-12-17,10,14,49.81,41.56,0.03
Finland,2021-12-17,15,17,86.18,77.59,0.17
Finland,2021-12-17,18,24,83.86,75.96,1.27
Finland,2021-12-17,25,49,84.66,79.24,4.62
Finland,2021-12-17,5,9,0.05,0.0,0.0
Finland,2021-12-17,50,59,93.11,89.77,11.4
Finland,2021-12-17,60,69,94.2,91.89,23.49
Finland,2021-12-17,70,79,95.34,93.98,43.17
Finland,2021-12-17,80,,91.06,90.38,66.69
Finland,2021-12-24,10,14,50.26,41.99,0.04
Finland,2021-12-24,15,17,86.55,78.1,0.27
Finland,2021-12-24,18,24,84.17,76.43,1.8
Finland,2021-12-24,25,49,84.85,79.52,6.04
Finland,2021-12-24,5,9,0.19,0.0,0.0
Finland,2021-12-24,50,59,93.19,89.94,15.82
Finland,2021-12-24,60,69,94.26,92.05,31.87
Finland,2021-12-24,70,79,95.38,94.18,55.21
Finland,2021-12-24,80,,91.12,90.55,70.82
Finland,2021-12-31,10,14,51.46,42.45,0.06
Finland,2021-12-31,15,17,86.83,78.53,0.45
Finland,2021-12-31,18,24,84.4,76.84,2.76
Finland,2021-12-31,25,49,85.02,79.84,8.81
Finland,2021-12-31,5,9,1.45,0.0,0.0
Finland,2021-12-31,50,59,93.27,90.17,23.94
Finland,2021-12-31,60,69,94.32,92.26,43.65
Finland,2021-12-31,70,79,95.42,94.38,65.63
Finland,2021-12-31,80,,91.17,90.72,74.3
Finland,2022-01-07,10,14,54.1,43.09,0.1
Finland,2022-01-07,15,17,87.18,79.2,0.81
Finland,2022-01-07,18,24,84.76,77.44,5.13
Finland,2022-01-07,25,49,85.24,80.31,15.05
Finland,2022-01-07,5,9,4.79,0.0,0.0
Finland,2022-01-07,50,59,93.38,90.49,36.85
Finland,2022-01-07,60,69,94.39,92.51,56.05
Finland,2022-01-07,70,79,95.46,94.58,73.6
Finland,2022-01-07,80,,91.22,90.85,77.14
Finland,2022-01-14,10,14,58.55,43.85,0.14
Finland,2022-01-14,15,17,87.56,79.92,1.18
Finland,2022-01-14,18,24,85.14,78.13,8.66
Finland,2022-01-14,25,49,85.51,80.9,24.03
Finland,2022-01-14,5,9,10.72,0.0,0.0
Finland,2022-01-14,50,59,93.49,90.89,50.8
Finland,2022-01-14,60,69,94.47,92.82,67.79
Finland,2022-01-14,70,79,95.51,94.8,80.25
Finland,2022-01-14,80,,91.29,91.01,79.95
Finland,2022-01-21,10,14,62.67,44.35,0.17
Finland,2022-01-21,15,17,87.85,80.52,1.46
Finland,2022-01-21,18,24,85.46,78.74,13.38
Finland,2022-01-21,25,49,85.73,81.38,32.56
Finland,2022-01-21,5,9,16.55,0.0,0.0
Finland,2022-01-21,50,59,93.61,91.2,61.12
Finland,2022-01-21,60,69,94.54,93.02,74.79
Finland,2022-01-21,70,79,95.55,94.92,83.88
Finland,2022-01-21,80,,91.35,91.12,81.84
Finland,2022-01-28,10,14,65.18,44.85,0.19
Finland,2022-01-28,15,17,88.06,81.1,1.66
Finland,2022-01-28,18,24,85.71,79.33,17.87
Finland,2022-01-28,25,49,85.93,81.79,38.38
Finland,2022-01-28,5,9,19.86,0.04,0.0
Finland,2022-01-28,50,59,93.7,91.44,66.85
Finland,2022-01-28,60,69,94.59,93.18,78.42
Finland,2022-01-28,70,79,95.59,95.01,85.7
Finland,2022-01-28,80,,91.39,91.22,82.94
Finland,2022-02-04,10,14,66.3,45.23,0.22
Finland,2022-02-04,15,17,88.18,81.43,1.79
Finland,2022-02-04,18,24,85.87,79.71,21.56
Finland,2022-02-04,25,49,86.03,82.04,41.78
Finland,2022-02-04,5,9,21.33,0.1,0.0
Finland,2022-02-04,50,59,93.76,91.58,69.53
Finland,2022-02-04,60,69,94.63,93.26,80.09
Finland,2022-02-04,70,79,95.61,95.06,86.6
Finland,2022-02-04,80,,91.42,91.28,83.47
Finland,2022-02-11,10,14,66.87,45.81,0.23
Finland,2022-02-11,15,17,88.26,81.65,1.88
Finland,2022-02-11,18,24,85.97,79.93,23.92
Finland,2022-02-11,25,49,86.1,82.2,43.72
Finland,2022-02-11,5,9,22.02,0.53,0.0
Finland,2022-02-11,50,59,93.79,91.67,70.85
Finland,2022-02-11,60,69,94.65,93.32,80.94
Finland,2022-02-11,70,79,95.62,95.1,87.05
Finland,2022-02-11,80,,91.43,91.32,83.79
Finland,2022-02-18,10,14,67.08,46.86,0.24
Finland,2022-02-18,15,17,88.31,81.85,1.96
Finland,2022-02-18,18,24,86.04,80.14,25.65
Finland,2022-02-18,25,49,86.15,82.34,44.97
Finland,2022-02-18,5,9,22.3,1.61,0.0
Finland,2022-02-18,50,59,93.81,91.75,71.6
Finland,2022-02-18,60,69,94.67,93.37,81.39
Finland,2022-02-18,70,79,95.63,95.13,87.31
Finland,2022-02-18,80,,91.46,91.35,83.97
Finland,2022-02-25,10,14,67.26,48.39,0.25
Finland,2022-02-25,15,17,88.36,82.04,2.0
Finland,2022-02-25,18,24,86.11,80.34,27.02
Finland,2022-02-25,25,49,86.18,82.48,45.83
Finland,2022-02-25,5,9,22.52,3.43,0.0
Finland,2022-02-25,50,59,93.82,91.82,72.09
Finland,2022-02-25,60,69,94.68,93.42,81.72
Finland,2022-02-25,70,79,95.64,95.17,87.5
Finland,2022-02-25,80,,91.47,91.41,84.13
Finland,2022-03-04,10,14,67.39,50.18,0.26
Finland,2022-03-04,15,17,88.39,82.18,2.07
Finland,2022-03-04,18,24,86.15,80.51,27.94
Finland,2022-03-04,25,49,86.21,82.59,46.4
Finland,2022-03-04,5,9,22.68,5.55,0.0
Finland,2022-03-04,50,59,93.83,91.88,72.42
Finland,2022-03-04,60,69,94.68,93.46,81.93
Finland,2022-03-04,70,79,95.65,95.19,87.63
Finland,2022-03-04,80,,91.48,91.44,84.22
Finland,2022-03-11,10,14,67.49,51.5,0.28
Finland,2022-03-11,15,17,88.42,82.28,2.27
Finland,2022-03-11,18,24,86.19,80.64,28.68
Finland,2022-03-11,25,49,86.24,82.68,46.9
Finland,2022-03-11,5,9,22.79,7.12,0.0
Finland,2022-03-11,50,59,93.85,91.94,72.71
Finland,2022-03-11,60,69,94.69,93.5,82.13
Finland,2022-03-11,70,79,95.65,95.22,87.74
Finland,2022-03-11,80,,91.49,91.48,84.31
Finland,2022-03-18,10,14,67.59,52.79,0.31
Finland,2022-03-18,15,17,88.45,82.37,2.57
Finland,2022-03-18,18,24,86.23,80.75,29.25
Finland,2022-03-18,25,49,86.27,82.75,47.33
Finland,2022-03-18,5,9,22.92,8.68,0.0
Finland,2022-03-18,50,59,93.86,91.98,72.97
Finland,2022-03-18,60,69,94.7,93.53,82.32
Finland,2022-03-18,70,79,95.66,95.25,87.86
Finland,2022-03-18,80,,91.5,91.51,84.39
Finland,2022-03-25,10,14,67.7,53.7,0.38
Finland,2022-03-25,15,17,88.47,82.44,2.93
Finland,2022-03-25,18,24,86.26,80.82,29.75
Finland,2022-03-25,25,49,86.29,82.8,47.76
Finland,2022-03-25,5,9,23.06,9.7,0.0
Finland,2022-03-25,50,59,93.87,92.01,73.26
Finland,2022-03-25,60,69,94.71,93.56,82.55
Finland,2022-03-25,70,79,95.67,95.27,88.0
Finland,2022-03-25,80,,91.51,91.54,84.53
Finland,2022-04-01,10,14,67.79,54.16,0.45
Finland,2022-04-01,15,17,88.49,82.49,3.24
