location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2021-10-29,15,17,61.43,37.7,0.0
Sweden,2021-10-29,18,24,74.66,66.18,0.06
Sweden,2021-10-29,25,49,78.66,74.39,0.25
Sweden,2021-10-29,50,59,88.55,86.89,0.71
Sweden,2021-10-29,60,69,91.36,90.31,1.55
Sweden,2021-10-29,70,79,92.98,92.22,3.55
Sweden,2021-10-29,80,,85.47,85.77,32.24
Sweden,2021-11-05,15,17,62.22,38.82,0.0
Sweden,2021-11-05,18,24,74.95,67.01,0.1
Sweden,2021-11-05,25,49,78.86,74.84,0.37
Sweden,2021-11-05,50,59,88.62,87.05,0.98
Sweden,2021-11-05,60,69,91.4,90.41,2.12
Sweden,2021-11-05,70,79,93.0,92.27,5.04
Sweden,2021-11-05,80,,85.5,85.87,40.44
Sweden,2021-11-12,15,17,64.6,42.1,0.0
Sweden,2021-11-12,18,24,75.27,67.8,0.17
Sweden,2021-11-12,25,49,79.07,75.25,0.61
Sweden,2021-11-12,50,59,88.71,87.19,1.55
Sweden,2021-11-12,60,69,91.46,90.5,4.94
Sweden,2021-11-12,70,79,93.04,92.37,13.99
Sweden,2021-11-12,80,,85.53,86.02,53.16
Sweden,2021-11-19,15,17,66.75,46.03,0.0
Sweden,2021-11-19,18,24,75.71,68.56,0.27
Sweden,2021-11-19,25,49,79.34,75.65,0.9
Sweden,2021-11-19,50,59,88.81,87.34,2.24
Sweden,2021-11-19,60,69,91.52,90.6,10.78
Sweden,2021-11-19,70,79,93.08,92.49,29.43
Sweden,2021-11-19,80,,85.56,86.13,61.87
Sweden,2021-11-26,15,17,68.65,50.54,0.0
Sweden,2021-11-26,18,24,76.45,69.49,0.41
Sweden,2021-11-26,25,49,79.71,76.1,1.32
Sweden,2021-11-26,50,59,88.94,87.5,3.16
Sweden,2021-11-26,60,69,91.59,90.71,17.97
Sweden,2021-11-26,70,79,93.12,92.62,44.93
Sweden,2021-11-26,80,,85.59,86.22,67.95
Sweden,2021-12-03,15,17,70.49,54.46,0.0
Sweden,2021-12-03,18,24,77.36,70.49,0.65
Sweden,2021-12-03,25,49,80.12,76.54,2.04
Sweden,2021-12-03,50,59,89.07,87.65,4.56
Sweden,2021-12-03,60,69,91.67,90.81,26.63
Sweden,2021-12-03,70,79,93.16,92.72,59.26
Sweden,2021-12-03,80,,85.61,86.28,72.45
Sweden,2021-12-10,15,17,72.18,58.26,0.0
Sweden,2021-12-10,18,24,78.34,71.47,1.08
Sweden,2021-12-10,25,49,80.61,77.0,3.32
Sweden,2021-12-10,50,59,89.24,87.81,7.3
Sweden,2021-12-10,60,69,91.76,90.92,37.51
Sweden,2021-12-10,70,79,93.21,92.82,71.14
Sweden,2021-12-10,80,,85.64,86.34,76.08
Sweden,2021-12-17,15,17,73.75,61.21,0.0
Sweden,2021-12-17,18,24,79.2,72.47,1.82
Sweden,2021-12-17,25,49,81.06,77.49,5.25
Sweden,2021-12-17,50,59,89.4,87.99,12.83
Sweden,2021-12-17,60,69,91.86,91.08,53.73
Sweden,2021-12-17,70,79,93.27,92.91,79.57
Sweden,2021-12-17,80,,85.66,86.4,78.91
Sweden,2021-12-24,15,17,74.32,62.21,0.0
Sweden,2021-12-24,18,24,79.62,73.1,2.25
Sweden,2021-12-24,25,49,81.27,77.78,6.16
Sweden,2021-12-24,50,59,89.48,88.1,16.19
Sweden,2021-12-24,60,69,91.91,91.15,60.85
Sweden,2021-12-24,70,79,93.29,92.94,81.73
Sweden,2021-12-24,80,,85.67,86.43,79.67
Sweden,2021-12-31,15,17,74.71,62.83,0.0
Sweden,2021-12-31,18,24,79.89,73.51,2.57
Sweden,2021-12-31,25,49,81.42,77.98,6.75
Sweden,2021-12-31,50,59,89.53,88.19,19.81
Sweden,2021-12-31,60,69,91.94,91.2,64.47
Sweden,2021-12-31,70,79,93.3,92.96,82.58
Sweden,2021-12-31,80,,85.67,86.43,79.96
Sweden,2022-01-07,15,17,75.25,63.79,0.0
Sweden,2022-01-07,18,24,80.21,74.11,3.09
Sweden,2022-01-07,25,49,81.62,78.31,7.88
Sweden,2022-01-07,50,59,89.6,88.33,26.92
Sweden,2022-01-07,60,69,91.98,91.28,68.41
Sweden,2022-01-07,70,79,93.32,92.99,83.49
Sweden,2022-01-07,80,,85.68,86.45,80.27
Sweden,2022-01-14,15,17,76.01,65.96,0.01
