location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Hungary,2022-03-04,18,24,59.57,55.29,26.11
Hungary,2022-03-04,25,49,69.14,66.25,35.12
Hungary,2022-03-04,50,59,75.33,73.51,48.71
Hungary,2022-03-04,60,69,84.66,83.05,64.63
Hungary,2022-03-04,70,79,85.89,84.83,73.16
Hungary,2022-03-04,80,,76.77,75.57,63.13
Hungary,2022-03-11,0,17,25.26,23.84,2.92
Hungary,2022-03-11,18,24,59.61,55.33,26.23
Hungary,2022-03-11,25,49,69.16,66.28,35.22
Hungary,2022-03-11,50,59,75.34,73.53,48.8
Hungary,2022-03-11,60,69,84.67,83.07,64.69
Hungary,2022-03-11,70,79,85.9,84.84,73.21
Hungary,2022-03-11,80,,76.78,75.59,63.2
Hungary,2022-03-18,0,17,25.27,23.92,2.94
Hungary,2022-03-18,18,24,59.63,55.36,26.32
Hungary,2022-03-18,25,49,69.17,66.31,35.29
Hungary,2022-03-18,50,59,75.35,73.55,48.86
Hungary,2022-03-18,60,69,84.67,83.08,64.73
Hungary,2022-03-18,70,79,85.9,84.85,73.23
Hungary,2022-03-18,80,,76.78,75.6,63.23
Hungary,2022-03-25,0,17,25.29,24.0,2.97
Hungary,2022-03-25,18,24,59.66,55.4,26.43
Hungary,2022-03-25,25,49,69.19,66.33,35.38
Hungary,2022-03-25,50,59,75.36,73.57,48.95
Hungary,2022-03-25,60,69,84.68,83.09,64.79
Hungary,2022-03-25,70,79,85.91,84.86,73.28
Hungary,2022-03-25,80,,76.79,75.61,63.28
Hungary,2022-04-01,0,17,25.32,24.05,2.99
Hungary,2022-04-01,18,24,59.69,55.43,26.54
Hungary,2022-04-01,25,49,69.2,66.35,35.46
Hungary,2022-04-01,50,59,75.37,73.58,49.02
Hungary,2022-04-01,60,69,84.68,83.09,64.83
Hungary,2022-04-01,70,79,85.91,84.86,73.31
Hungary,2022-04-01,80,,76.8,75.62,63.32
Hungary,2022-04-08,0,17,25.33,24.08,3.01
Hungary,2022-04-08,18,24,59.71,55.45,26.63
Hungary,2022-04-08,25,49,69.21,66.36,35.53
Hungary,2022-04-08,50,59,75.38,73.59,49.07
Hungary,2022-04-08,60,69,84.69,83.1,64.87
Hungary,2022-04-08,70,79,85.92,84.87,73.34
Hungary,2022-04-08,80,,76.81,75.63,63.36
Hungary,2022-04-15,0,17,25.34,24.09,3.03
Hungary,2022-04-15,18,24,59.73,55.46,26.69
Hungary,2022-04-15,25,49,69.22,66.37,35.57
Hungary,2022-04-15,50,59,75.38,73.59,49.11
Hungary,2022-04-15,60,69,84.69,83.1,64.89
Hungary,2022-04-15,70,79,85.92,84.87,73.36
Hungary,2022-04-15,80,,76.81,75.63,63.38
Hungary,2022-04-22,0,17,25.36,24.12,3.05
Hungary,2022-04-22,18,24,59.75,55.48,26.77
Hungary,2022-04-22,25,49,69.23,66.38,35.63
Hungary,2022-04-22,50,59,75.39,73.6,49.16
Hungary,2022-04-22,60,69,84.69,83.11,64.92
Hungary,2022-04-22,70,79,85.92,84.87,73.39
Hungary,2022-04-22,80,,76.82,75.64,63.41
Hungary,2022-04-29,0,17,25.37,24.14,3.07
Hungary,2022-04-29,18,24,59.76,55.5,26.84
Hungary,2022-04-29,25,49,69.24,66.39,35.69
Hungary,2022-04-29,50,59,75.39,73.61,49.22
Hungary,2022-04-29,60,69,84.7,83.11,64.96
Hungary,2022-04-29,70,79,85.93,84.88,73.41
Hungary,2022-04-29,80,,76.82,75.65,63.43
Hungary,2022-05-06,0,17,25.38,24.16,3.08
Hungary,2022-05-06,18,24,59.78,55.51,26.91
Hungary,2022-05-06,25,49,69.25,66.39,35.74
Hungary,2022-05-06,50,59,75.4,73.61,49.25
Hungary,2022-05-06,60,69,84.7,83.12,64.98
Hungary,2022-05-06,70,79,85.93,84.88,73.43
Hungary,2022-05-06,80,,76.83,75.65,63.46
Hungary,2022-05-13,0,17,25.4,24.17,3.09
Hungary,2022-05-13,18,24,59.79,55.52,26.98
Hungary,2022-05-13,25,49,69.26,66.4,35.79
Hungary,2022-05-13,50,59,75.4,73.62,49.29
Hungary,2022-05-13,60,69,84.71,83.12,65.0
Hungary,2022-05-13,70,79,85.93,84.88,73.44
Hungary,2022-05-13,80,,76.83,75.65,63.47
Hungary,2022-05-20,0,17,25.41,24.19,3.11
Hungary,2022-05-20,18,24,59.8,55.53,27.05
Hungary,2022-05-20,25,49,69.27,66.41,35.83
Hungary,2022-05-20,50,59,75.41,73.62,49.31
Hungary,2022-05-20,60,69,84.71,83.12,65.01
Hungary,2022-05-20,70,79,85.93,84.88,73.45
