entity,iso_code,date,indicator,value
Spain,ESP,2021-04-27,Weekly new ICU admissions,967.0
Spain,ESP,2021-04-27,Weekly new ICU admissions per million,20.333
Spain,ESP,2021-04-27,Weekly new hospital admissions,6726.0
Spain,ESP,2021-04-27,Weekly new hospital admissions per million,141.425
Spain,ESP,2021-04-28,Daily ICU occupancy,2322.0
Spain,ESP,2021-04-28,Daily ICU occupancy per million,48.824
Spain,ESP,2021-04-28,Daily hospital occupancy,7464.0
Spain,ESP,2021-04-28,Daily hospital occupancy per million,156.943
Spain,ESP,2021-04-28,Weekly new ICU admissions,961.0
Spain,ESP,2021-04-28,Weekly new ICU admissions per million,20.207
Spain,ESP,2021-04-28,Weekly new hospital admissions,6583.0
Spain,ESP,2021-04-28,Weekly new hospital admissions per million,138.419
Spain,ESP,2021-04-29,Daily ICU occupancy,2302.0
Spain,ESP,2021-04-29,Daily ICU occupancy per million,48.403
Spain,ESP,2021-04-29,Daily hospital occupancy,7350.0
Spain,ESP,2021-04-29,Daily hospital occupancy per million,154.546
Spain,ESP,2021-04-29,Weekly new ICU admissions,941.0
Spain,ESP,2021-04-29,Weekly new ICU admissions per million,19.786
Spain,ESP,2021-04-29,Weekly new hospital admissions,6473.0
Spain,ESP,2021-04-29,Weekly new hospital admissions per million,136.106
Spain,ESP,2021-04-30,Daily ICU occupancy,2296.0
Spain,ESP,2021-04-30,Daily ICU occupancy per million,48.277
Spain,ESP,2021-04-30,Daily hospital occupancy,6940.0
Spain,ESP,2021-04-30,Daily hospital occupancy per million,145.925
Spain,ESP,2021-04-30,Weekly new ICU admissions,931.0
Spain,ESP,2021-04-30,Weekly new ICU admissions per million,19.576
Spain,ESP,2021-04-30,Weekly new hospital admissions,6416.0
Spain,ESP,2021-04-30,Weekly new hospital admissions per million,134.907
Spain,ESP,2021-05-01,Daily ICU occupancy,2289.0
Spain,ESP,2021-05-01,Daily ICU occupancy per million,48.13
Spain,ESP,2021-05-01,Daily hospital occupancy,6995.0
Spain,ESP,2021-05-01,Daily hospital occupancy per million,147.082
Spain,ESP,2021-05-01,Weekly new ICU admissions,919.0
Spain,ESP,2021-05-01,Weekly new ICU admissions per million,19.324
Spain,ESP,2021-05-01,Weekly new hospital admissions,6360.0
Spain,ESP,2021-05-01,Weekly new hospital admissions per million,133.73
Spain,ESP,2021-05-02,Daily ICU occupancy,2315.0
Spain,ESP,2021-05-02,Daily ICU occupancy per million,48.677
Spain,ESP,2021-05-02,Daily hospital occupancy,7400.0
Spain,ESP,2021-05-02,Daily hospital occupancy per million,155.597
Spain,ESP,2021-05-02,Weekly new ICU admissions,933.0
Spain,ESP,2021-05-02,Weekly new ICU admissions per million,19.618
Spain,ESP,2021-05-02,Weekly new hospital admissions,6309.0
Spain,ESP,2021-05-02,Weekly new hospital admissions per million,132.657
Spain,ESP,2021-05-03,Daily ICU occupancy,2289.0
Spain,ESP,2021-05-03,Daily ICU occupancy per million,48.13
Spain,ESP,2021-05-03,Daily hospital occupancy,7298.0
Spain,ESP,2021-05-03,Daily hospital occupancy per million,153.453
Spain,ESP,2021-05-03,Weekly new ICU admissions,910.0
Spain,ESP,2021-05-03,Weekly new ICU admissions per million,19.134
Spain,ESP,2021-05-03,Weekly new hospital admissions,5969.0
Spain,ESP,2021-05-03,Weekly new hospital admissions per million,125.508
Spain,ESP,2021-05-04,Daily ICU occupancy,2241.0
Spain,ESP,2021-05-04,Daily ICU occupancy per million,47.121
Spain,ESP,2021-05-04,Daily hospital occupancy,6901.0
Spain,ESP,2021-05-04,Daily hospital occupancy per million,145.105
Spain,ESP,2021-05-04,Weekly new ICU admissions,895.0
Spain,ESP,2021-05-04,Weekly new ICU admissions per million,18.819
Spain,ESP,2021-05-04,Weekly new hospital admissions,5845.0
Spain,ESP,2021-05-04,Weekly new hospital admissions per million,122.901
Spain,ESP,2021-05-05,Daily ICU occupancy,2212.0
Spain,ESP,2021-05-05,Daily ICU occupancy per million,46.511
Spain,ESP,2021-05-05,Daily hospital occupancy,6688.0
Spain,ESP,2021-05-05,Daily hospital occupancy per million,140.626
Spain,ESP,2021-05-05,Weekly new ICU admissions,861.0
Spain,ESP,2021-05-05,Weekly new ICU admissions per million,18.104
Spain,ESP,2021-05-05,Weekly new hospital admissions,5765.0
Spain,ESP,2021-05-05,Weekly new hospital admissions per million,121.219
Spain,ESP,2021-05-06,Daily ICU occupancy,2183.0
Spain,ESP,2021-05-06,Daily ICU occupancy per million,45.901
Spain,ESP,2021-05-06,Daily hospital occupancy,6422.0
Spain,ESP,2021-05-06,Daily hospital occupancy per million,135.033
Spain,ESP,2021-05-06,Weekly new ICU admissions,855.0
Spain,ESP,2021-05-06,Weekly new ICU admissions per million,17.978
Spain,ESP,2021-05-06,Weekly new hospital admissions,5620.0
Spain,ESP,2021-05-06,Weekly new hospital admissions per million,118.17
Spain,ESP,2021-05-07,Daily ICU occupancy,2155.0
Spain,ESP,2021-05-07,Daily ICU occupancy per million,45.312
Spain,ESP,2021-05-07,Daily hospital occupancy,5979.0
Spain,ESP,2021-05-07,Daily hospital occupancy per million,125.719
Spain,ESP,2021-05-07,Weekly new ICU admissions,837.0
Spain,ESP,2021-05-07,Weekly new ICU admissions per million,17.599
Spain,ESP,2021-05-07,Weekly new hospital admissions,5470.0
Spain,ESP,2021-05-07,Weekly new hospital admissions per million,115.016
Spain,ESP,2021-05-08,Daily ICU occupancy,2156.0
Spain,ESP,2021-05-08,Daily ICU occupancy per million,45.334
Spain,ESP,2021-05-08,Daily hospital occupancy,5977.0
Spain,ESP,2021-05-08,Daily hospital occupancy per million,125.676
Spain,ESP,2021-05-08,Weekly new ICU admissions,815.0
Spain,ESP,2021-05-08,Weekly new ICU admissions per million,17.137
Spain,ESP,2021-05-08,Weekly new hospital admissions,5313.0
Spain,ESP,2021-05-08,Weekly new hospital admissions per million,111.715
Spain,ESP,2021-05-09,Daily ICU occupancy,2134.0
Spain,ESP,2021-05-09,Daily ICU occupancy per million,44.871
Spain,ESP,2021-05-09,Daily hospital occupancy,6397.0
Spain,ESP,2021-05-09,Daily hospital occupancy per million,134.508
Spain,ESP,2021-05-09,Weekly new ICU admissions,763.0
Spain,ESP,2021-05-09,Weekly new ICU admissions per million,16.043
Spain,ESP,2021-05-09,Weekly new hospital admissions,5175.0
Spain,ESP,2021-05-09,Weekly new hospital admissions per million,108.813
Spain,ESP,2021-05-10,Daily ICU occupancy,2038.0
Spain,ESP,2021-05-10,Daily ICU occupancy per million,42.852
Spain,ESP,2021-05-10,Daily hospital occupancy,6068.0
Spain,ESP,2021-05-10,Daily hospital occupancy per million,127.59
Spain,ESP,2021-05-10,Weekly new ICU admissions,755.0
Spain,ESP,2021-05-10,Weekly new ICU admissions per million,15.875
Spain,ESP,2021-05-10,Weekly new hospital admissions,5096.0
Spain,ESP,2021-05-10,Weekly new hospital admissions per million,107.152
Spain,ESP,2021-05-11,Daily ICU occupancy,1991.0
Spain,ESP,2021-05-11,Daily ICU occupancy per million,41.864
Spain,ESP,2021-05-11,Daily hospital occupancy,5705.0
Spain,ESP,2021-05-11,Daily hospital occupancy per million,119.957
Spain,ESP,2021-05-11,Weekly new ICU admissions,724.0
Spain,ESP,2021-05-11,Weekly new ICU admissions per million,15.223
Spain,ESP,2021-05-11,Weekly new hospital admissions,4867.0
Spain,ESP,2021-05-11,Weekly new hospital admissions per million,102.337
Spain,ESP,2021-05-12,Daily ICU occupancy,1931.0
Spain,ESP,2021-05-12,Daily ICU occupancy per million,40.603
Spain,ESP,2021-05-12,Daily hospital occupancy,5444.0
Spain,ESP,2021-05-12,Daily hospital occupancy per million,114.469
Spain,ESP,2021-05-12,Weekly new ICU admissions,694.0
Spain,ESP,2021-05-12,Weekly new ICU admissions per million,14.593
Spain,ESP,2021-05-12,Weekly new hospital admissions,4688.0
Spain,ESP,2021-05-12,Weekly new hospital admissions per million,98.573
Spain,ESP,2021-05-13,Daily ICU occupancy,1899.0
Spain,ESP,2021-05-13,Daily ICU occupancy per million,39.93
Spain,ESP,2021-05-13,Daily hospital occupancy,5198.0
Spain,ESP,2021-05-13,Daily hospital occupancy per million,109.297
Spain,ESP,2021-05-13,Weekly new ICU admissions,660.0
Spain,ESP,2021-05-13,Weekly new ICU admissions per million,13.878
Spain,ESP,2021-05-13,Weekly new hospital admissions,4521.0
Spain,ESP,2021-05-13,Weekly new hospital admissions per million,95.062
Spain,ESP,2021-05-14,Daily ICU occupancy,1853.0
Spain,ESP,2021-05-14,Daily ICU occupancy per million,38.962
Spain,ESP,2021-05-14,Daily hospital occupancy,4821.0
Spain,ESP,2021-05-14,Daily hospital occupancy per million,101.37
Spain,ESP,2021-05-14,Weekly new ICU admissions,613.0
Spain,ESP,2021-05-14,Weekly new ICU admissions per million,12.889
Spain,ESP,2021-05-14,Weekly new hospital admissions,4394.0
Spain,ESP,2021-05-14,Weekly new hospital admissions per million,92.391
Spain,ESP,2021-05-15,Daily ICU occupancy,1828.0
Spain,ESP,2021-05-15,Daily ICU occupancy per million,38.437
Spain,ESP,2021-05-15,Daily hospital occupancy,4850.0
Spain,ESP,2021-05-15,Daily hospital occupancy per million,101.979
Spain,ESP,2021-05-15,Weekly new ICU admissions,560.0
Spain,ESP,2021-05-15,Weekly new ICU admissions per million,11.775
Spain,ESP,2021-05-15,Weekly new hospital admissions,4323.0
Spain,ESP,2021-05-15,Weekly new hospital admissions per million,90.898
Spain,ESP,2021-05-16,Daily ICU occupancy,1836.0
Spain,ESP,2021-05-16,Daily ICU occupancy per million,38.605
Spain,ESP,2021-05-16,Daily hospital occupancy,5088.0
Spain,ESP,2021-05-16,Daily hospital occupancy per million,106.984
Spain,ESP,2021-05-16,Weekly new ICU admissions,553.0
Spain,ESP,2021-05-16,Weekly new ICU admissions per million,11.628
Spain,ESP,2021-05-16,Weekly new hospital admissions,4212.0
Spain,ESP,2021-05-16,Weekly new hospital admissions per million,88.564
Spain,ESP,2021-05-17,Daily ICU occupancy,1772.0
Spain,ESP,2021-05-17,Daily ICU occupancy per million,37.259
Spain,ESP,2021-05-17,Daily hospital occupancy,4791.0
Spain,ESP,2021-05-17,Daily hospital occupancy per million,100.739
Spain,ESP,2021-05-17,Weekly new ICU admissions,533.0
Spain,ESP,2021-05-17,Weekly new ICU admissions per million,11.207
Spain,ESP,2021-05-17,Weekly new hospital admissions,4064.0
Spain,ESP,2021-05-17,Weekly new hospital admissions per million,85.452
Spain,ESP,2021-05-18,Daily ICU occupancy,1739.0
Spain,ESP,2021-05-18,Daily ICU occupancy per million,36.565
Spain,ESP,2021-05-18,Daily hospital occupancy,4529.0
Spain,ESP,2021-05-18,Daily hospital occupancy per million,95.23
Spain,ESP,2021-05-18,Weekly new ICU admissions,524.0
Spain,ESP,2021-05-18,Weekly new ICU admissions per million,11.018
Spain,ESP,2021-05-18,Weekly new hospital admissions,3968.0
Spain,ESP,2021-05-18,Weekly new hospital admissions per million,83.434
Spain,ESP,2021-05-19,Daily ICU occupancy,1688.0
Spain,ESP,2021-05-19,Daily ICU occupancy per million,35.493
Spain,ESP,2021-05-19,Daily hospital occupancy,4267.0
Spain,ESP,2021-05-19,Daily hospital occupancy per million,89.721
Spain,ESP,2021-05-19,Weekly new ICU admissions,517.0
Spain,ESP,2021-05-19,Weekly new ICU admissions per million,10.871
Spain,ESP,2021-05-19,Weekly new hospital admissions,3836.0
Spain,ESP,2021-05-19,Weekly new hospital admissions per million,80.658
Spain,ESP,2021-05-20,Daily ICU occupancy,1650.0
Spain,ESP,2021-05-20,Daily ICU occupancy per million,34.694
Spain,ESP,2021-05-20,Daily hospital occupancy,4055.0
Spain,ESP,2021-05-20,Daily hospital occupancy per million,85.263
Spain,ESP,2021-05-20,Weekly new ICU admissions,512.0
Spain,ESP,2021-05-20,Weekly new ICU admissions per million,10.766
Spain,ESP,2021-05-20,Weekly new hospital admissions,3693.0
Spain,ESP,2021-05-20,Weekly new hospital admissions per million,77.652
Spain,ESP,2021-05-21,Daily ICU occupancy,1622.0
Spain,ESP,2021-05-21,Daily ICU occupancy per million,34.105
Spain,ESP,2021-05-21,Daily hospital occupancy,3738.0
Spain,ESP,2021-05-21,Daily hospital occupancy per million,78.598
Spain,ESP,2021-05-21,Weekly new ICU admissions,504.0
Spain,ESP,2021-05-21,Weekly new ICU admissions per million,10.597
Spain,ESP,2021-05-21,Weekly new hospital admissions,3547.0
Spain,ESP,2021-05-21,Weekly new hospital admissions per million,74.582
Spain,ESP,2021-05-22,Daily ICU occupancy,1621.0
Spain,ESP,2021-05-22,Daily ICU occupancy per million,34.084
Spain,ESP,2021-05-22,Daily hospital occupancy,3795.0
Spain,ESP,2021-05-22,Daily hospital occupancy per million,79.796
Spain,ESP,2021-05-22,Weekly new ICU admissions,507.0
Spain,ESP,2021-05-22,Weekly new ICU admissions per million,10.661
Spain,ESP,2021-05-22,Weekly new hospital admissions,3392.0
Spain,ESP,2021-05-22,Weekly new hospital admissions per million,71.322
Spain,ESP,2021-05-23,Daily ICU occupancy,1628.0
Spain,ESP,2021-05-23,Daily ICU occupancy per million,34.231
Spain,ESP,2021-05-23,Daily hospital occupancy,3981.0
Spain,ESP,2021-05-23,Daily hospital occupancy per million,83.707
Spain,ESP,2021-05-23,Weekly new ICU admissions,499.0
Spain,ESP,2021-05-23,Weekly new ICU admissions per million,10.492
Spain,ESP,2021-05-23,Weekly new hospital admissions,3306.0
Spain,ESP,2021-05-23,Weekly new hospital admissions per million,69.514
Spain,ESP,2021-05-24,Daily ICU occupancy,1551.0
Spain,ESP,2021-05-24,Daily ICU occupancy per million,32.612
Spain,ESP,2021-05-24,Daily hospital occupancy,3858.0
Spain,ESP,2021-05-24,Daily hospital occupancy per million,81.121
Spain,ESP,2021-05-24,Weekly new ICU admissions,469.0
Spain,ESP,2021-05-24,Weekly new ICU admissions per million,9.862
Spain,ESP,2021-05-24,Weekly new hospital admissions,3264.0
Spain,ESP,2021-05-24,Weekly new hospital admissions per million,68.631
Spain,ESP,2021-05-25,Daily ICU occupancy,1499.0
Spain,ESP,2021-05-25,Daily ICU occupancy per million,31.519
Spain,ESP,2021-05-25,Daily hospital occupancy,3612.0
Spain,ESP,2021-05-25,Daily hospital occupancy per million,75.948
Spain,ESP,2021-05-25,Weekly new ICU admissions,452.0
Spain,ESP,2021-05-25,Weekly new ICU admissions per million,9.504
Spain,ESP,2021-05-25,Weekly new hospital admissions,3184.0
Spain,ESP,2021-05-25,Weekly new hospital admissions per million,66.949
Spain,ESP,2021-05-26,Daily ICU occupancy,1467.0
Spain,ESP,2021-05-26,Daily ICU occupancy per million,30.846
Spain,ESP,2021-05-26,Daily hospital occupancy,3472.0
Spain,ESP,2021-05-26,Daily hospital occupancy per million,73.005
Spain,ESP,2021-05-26,Weekly new ICU admissions,453.0
Spain,ESP,2021-05-26,Weekly new ICU admissions per million,9.525
Spain,ESP,2021-05-26,Weekly new hospital admissions,3168.0
Spain,ESP,2021-05-26,Weekly new hospital admissions per million,66.613
Spain,ESP,2021-05-27,Daily ICU occupancy,1426.0
Spain,ESP,2021-05-27,Daily ICU occupancy per million,29.984
Spain,ESP,2021-05-27,Daily hospital occupancy,3387.0
Spain,ESP,2021-05-27,Daily hospital occupancy per million,71.217
Spain,ESP,2021-05-27,Weekly new ICU admissions,430.0
Spain,ESP,2021-05-27,Weekly new ICU admissions per million,9.041
Spain,ESP,2021-05-27,Weekly new hospital admissions,3120.0
Spain,ESP,2021-05-27,Weekly new hospital admissions per million,65.603
Spain,ESP,2021-05-28,Daily ICU occupancy,1387.0
Spain,ESP,2021-05-28,Daily ICU occupancy per million,29.164
Spain,ESP,2021-05-28,Daily hospital occupancy,3125.0
Spain,ESP,2021-05-28,Daily hospital occupancy per million,65.708
Spain,ESP,2021-05-28,Weekly new ICU admissions,421.0
Spain,ESP,2021-05-28,Weekly new ICU admissions per million,8.852
Spain,ESP,2021-05-28,Weekly new hospital admissions,3093.0
Spain,ESP,2021-05-28,Weekly new hospital admissions per million,65.036
Spain,ESP,2021-05-29,Daily ICU occupancy,1387.0
Spain,ESP,2021-05-29,Daily ICU occupancy per million,29.164
Spain,ESP,2021-05-29,Daily hospital occupancy,3164.0
Spain,ESP,2021-05-29,Daily hospital occupancy per million,66.528
Spain,ESP,2021-05-29,Weekly new ICU admissions,416.0
Spain,ESP,2021-05-29,Weekly new ICU admissions per million,8.747
Spain,ESP,2021-05-29,Weekly new hospital admissions,3072.0
Spain,ESP,2021-05-29,Weekly new hospital admissions per million,64.594
Spain,ESP,2021-05-30,Daily ICU occupancy,1347.0
Spain,ESP,2021-05-30,Daily ICU occupancy per million,28.323
Spain,ESP,2021-05-30,Daily hospital occupancy,3509.0
Spain,ESP,2021-05-30,Daily hospital occupancy per million,73.783
Spain,ESP,2021-05-30,Weekly new ICU admissions,388.0
Spain,ESP,2021-05-30,Weekly new ICU admissions per million,8.158
Spain,ESP,2021-05-30,Weekly new hospital admissions,3087.0
Spain,ESP,2021-05-30,Weekly new hospital admissions per million,64.909
Spain,ESP,2021-05-31,Daily ICU occupancy,1285.0
Spain,ESP,2021-05-31,Daily ICU occupancy per million,27.019
Spain,ESP,2021-05-31,Daily hospital occupancy,3368.0
Spain,ESP,2021-05-31,Daily hospital occupancy per million,70.818
Spain,ESP,2021-05-31,Weekly new ICU admissions,394.0
Spain,ESP,2021-05-31,Weekly new ICU admissions per million,8.285
Spain,ESP,2021-05-31,Weekly new hospital admissions,3028.0
Spain,ESP,2021-05-31,Weekly new hospital admissions per million,63.669
Spain,ESP,2021-06-01,Daily ICU occupancy,1236.0
Spain,ESP,2021-06-01,Daily ICU occupancy per million,25.989
Spain,ESP,2021-06-01,Daily hospital occupancy,3231.0
Spain,ESP,2021-06-01,Daily hospital occupancy per million,67.937
Spain,ESP,2021-06-01,Weekly new ICU admissions,380.0
Spain,ESP,2021-06-01,Weekly new ICU admissions per million,7.99
Spain,ESP,2021-06-01,Weekly new hospital admissions,2990.0
Spain,ESP,2021-06-01,Weekly new hospital admissions per million,62.87
Spain,ESP,2021-06-02,Daily ICU occupancy,1205.0
Spain,ESP,2021-06-02,Daily ICU occupancy per million,25.337
Spain,ESP,2021-06-02,Daily hospital occupancy,3037.0
Spain,ESP,2021-06-02,Daily hospital occupancy per million,63.858
Spain,ESP,2021-06-02,Weekly new ICU admissions,353.0
Spain,ESP,2021-06-02,Weekly new ICU admissions per million,7.422
Spain,ESP,2021-06-02,Weekly new hospital admissions,2897.0
Spain,ESP,2021-06-02,Weekly new hospital admissions per million,60.914
Spain,ESP,2021-06-03,Daily ICU occupancy,1162.0
Spain,ESP,2021-06-03,Daily ICU occupancy per million,24.433
Spain,ESP,2021-06-03,Daily hospital occupancy,2969.0
Spain,ESP,2021-06-03,Daily hospital occupancy per million,62.428
Spain,ESP,2021-06-03,Weekly new ICU admissions,338.0
Spain,ESP,2021-06-03,Weekly new ICU admissions per million,7.107
Spain,ESP,2021-06-03,Weekly new hospital admissions,2823.0
Spain,ESP,2021-06-03,Weekly new hospital admissions per million,59.358
Spain,ESP,2021-06-04,Daily ICU occupancy,1118.0
Spain,ESP,2021-06-04,Daily ICU occupancy per million,23.508
Spain,ESP,2021-06-04,Daily hospital occupancy,2767.0
Spain,ESP,2021-06-04,Daily hospital occupancy per million,58.181
Spain,ESP,2021-06-04,Weekly new ICU admissions,326.0
Spain,ESP,2021-06-04,Weekly new ICU admissions per million,6.855
Spain,ESP,2021-06-04,Weekly new hospital admissions,2748.0
Spain,ESP,2021-06-04,Weekly new hospital admissions per million,57.781
Spain,ESP,2021-06-05,Daily ICU occupancy,1123.0
Spain,ESP,2021-06-05,Daily ICU occupancy per million,23.613
Spain,ESP,2021-06-05,Daily hospital occupancy,2752.0
Spain,ESP,2021-06-05,Daily hospital occupancy per million,57.865
Spain,ESP,2021-06-05,Weekly new ICU admissions,316.0
Spain,ESP,2021-06-05,Weekly new ICU admissions per million,6.644
Spain,ESP,2021-06-05,Weekly new hospital admissions,2679.0
Spain,ESP,2021-06-05,Weekly new hospital admissions per million,56.33
Spain,ESP,2021-06-06,Daily ICU occupancy,1124.0
Spain,ESP,2021-06-06,Daily ICU occupancy per million,23.634
Spain,ESP,2021-06-06,Daily hospital occupancy,2990.0
